28.49,1,3,36,34.27,1,3,200000345,24.34,1,3,200000345,2.58,2,2,6,0.9,2,2,44,6.05,2,2,36,2.21,2,2,66,0.87,3,1,44,0.92,3,1,1511,0.95,3,1,66,885523,3,1547437,18,19,compl,0.946100,6,5231,360664,0
0.05,1,3,201355758,0.07,1,3,7,0.05,1,3,26,0.03,2,2,201355758,0.03,2,2,200000532,0.03,2,2,26,0.02,2,2,18,0.03,3,1,6,0.03,3,1,34,0.03,3,1,66,828793,2,481309,9,10,OLB2I,0.645700,6,1476,380670,0
0.27,1,3,509,0.27,1,3,26,0.28,1,3,18,0.19,2,2,509,0.18,2,2,18,0.12,2,2,509,0.09,2,2,18,0.23,3,1,509,0.07,3,1,39,0.06,3,1,200165144,416901,1,4192694,10,12,RTI2I,0.252000,6,773,1688382,0
5.34,1,3,7,5.87,1,3,15,5.68,1,3,44,5.46,2,2,66,0.63,2,2,6,0.9,2,2,44,0.0,2,2,66,4.9,3,1,26,4.9,3,1,36,0.89,3,1,200165144,114764,2,523196,18,19,compl,0.900500,6,1383,40740853,0
0.21,1,3,44,0.21,1,3,30,0.21,1,3,34,0.09,2,2,44,0.05,2,2,34,0.05,2,2,30,0.05,2,2,7,0.11,3,1,30,0.07,3,1,34,0.06,3,1,39,537312,2,1985706,10,12,RTI2I,0.290460,6,536,40740853,0
30.05,1,3,18,13.44,1,3,18,9.74,1,3,34,0.06,2,2,6,0.9,2,2,44,3.44,2,2,34,0.53,2,2,34,0.91,3,1,6,0.85,3,1,44,0.92,3,1,1511,690798,1,535378,8,10,OLC2I,0.517200,6,2368,418643,0
0.01,1,3,509,0.01,1,3,44,0.01,1,3,7,0.01,2,2,44,0.01,2,2,39,0.01,2,2,44,0.01,2,2,66,0.01,3,1,1511,0.01,3,1,66,0.01,3,1,34,40563,1,978660,16,18,cntyhot,5.813700,6,1775,40740853,0
4.49,1,3,36,10.6,1,3,1524,8.1,1,3,200000345,5.46,2,2,66,6.59,2,2,39,0.78,2,2,15,0.9,2,2,44,4.9,3,1,36,4.0,3,1,39,0.92,3,1,1511,19667,2,4030972,13,15,OLI2I,0.429909,6,413,9777297,0
0.11,1,3,18,0.11,1,3,322,0.12,1,3,18,0.06,2,2,322,0.05,2,2,18,0.05,2,2,200574005,0.04,2,2,200000297,0.06,3,1,66,0.05,3,1,6,0.05,3,1,34,885523,3,1519984,18,19,compl,0.946100,6,5231,360664,0
11.96,1,3,36,66.37,1,3,15,34.35,1,3,36,5.46,2,2,66,7.22,2,2,6,0.9,2,2,44,8.79,2,2,36,0.91,3,1,6,4.9,3,1,36,0.85,3,1,44,28020,3,1303951,18,19,compl,0.845400,6,4936,14340308,0
0.29,1,3,322,0.32,1,3,200000345,0.28,1,3,26,0.17,2,2,200000345,0.16,2,2,39,0.15,2,2,7,0.14,2,2,26,0.08,3,1,39,0.06,3,1,36,0.06,3,1,200165144,287865,2,3372787,4,6,RTC2I,0.324600,6,556,80767,0
0.28,1,3,15,0.22,1,3,66,0.26,1,3,66,0.11,2,2,66,0.08,2,2,66,0.08,2,2,66,0.07,2,2,15,0.18,3,1,15,0.11,3,1,66,0.05,3,1,66,176542,1,3258303,4,5,RTI2I,0.228517,6,630,3547715,0
0.28,1,3,15,0.22,1,3,66,0.26,1,3,66,0.11,2,2,66,0.08,2,2,66,0.08,2,2,66,0.07,2,2,15,0.18,3,1,15,0.11,3,1,66,0.05,3,1,66,641487,1,3258303,3,3,RTI2I,0.500000,6,312,2373168,0
9.43,1,3,34,15.37,1,3,34,58.05,1,3,1420,2.85,2,2,6,1.63,2,2,509,0.9,2,2,44,2.44,2,2,15,0.91,3,1,6,0.87,3,1,44,0.92,3,1,1511,41415,1,2598570,12,15,OLC2I,0.677100,6,1005,8689379,0
139.79,1,3,26,18.2,1,3,21,11.43,1,3,21,5.32,2,2,66,5.73,2,2,6,0.9,2,2,44,1.96,2,2,15,0.91,3,1,6,0.89,3,1,200165144,0.88,3,1,7,114764,2,2530649,18,19,compl,0.900500,6,1383,40740853,0
36.42,1,3,66,49.29,1,3,39,40.3,1,3,66,5.32,2,2,66,3.54,2,2,44,0.08,2,2,509,0.11,2,2,26,0.92,3,1,1511,0.89,3,1,44,0.87,3,1,7,152128,1,3456105,5,9,OLS2I,0.294300,6,146,8970218,0
0.28,1,3,200000532,0.28,1,3,509,0.24,1,3,15,0.07,2,2,26,0.06,2,2,509,0.06,2,2,39,0.06,2,2,1524,0.07,3,1,39,0.05,3,1,39,0.03,3,1,6,11992,3,3456105,4,5,OLI2I,0.248958,6,2846,2928692,0
0.2,1,3,66,0.11,1,3,200574005,0.12,1,3,200574005,0.06,2,2,200574005,0.05,2,2,66,0.05,2,2,1420,0.05,2,2,44,0.07,3,1,66,0.06,3,1,1420,0.03,3,1,6,791725,1,2098965,10,11,RTC2I,0.549900,6,1425,4273924,0
0.08,1,3,44,0.06,1,3,44,0.06,1,3,200165144,0.08,2,2,39,0.07,2,2,200000345,0.06,2,2,509,0.06,2,2,26,0.07,3,1,39,0.06,3,1,200165144,0.06,3,1,200165144,124028,3,2152096,18,20,compl,0.936700,6,2004,9777297,0
28.49,1,3,36,34.27,1,3,200000345,24.34,1,3,200000345,2.58,2,2,6,0.9,2,2,44,6.05,2,2,36,2.21,2,2,66,0.87,3,1,44,0.92,3,1,1511,0.95,3,1,66,936146,2,1547437,12,14,OLC2I,0.578100,6,2294,967573,0
0.3,1,3,26,0.27,1,3,200000345,0.29,1,3,322,0.15,2,2,7,0.14,2,2,26,0.13,2,2,1524,0.13,2,2,26,0.07,3,1,39,0.06,3,1,200165144,0.06,3,1,200165144,124028,3,3372787,18,20,compl,0.936700,6,2004,9777297,0
0.17,1,3,1524,0.16,1,3,36,0.16,1,3,1511,0.09,2,2,15,0.09,2,2,200000297,0.08,2,2,36,0.08,2,2,36,0.06,3,1,15,0.06,3,1,200165144,0.06,3,1,36,704389,1,2805847,6,7,OLS2I,0.346000,6,4279,13687484,1
0.3,1,3,509,0.33,1,3,18,0.35,1,3,34,0.1,2,2,18,0.1,2,2,34,0.1,2,2,18,0.08,2,2,509,0.22,3,1,18,0.1,3,1,34,0.09,3,1,6,738828,1,3363132,0,2,RTI2I,0.657990,5,13806,291994,0
0.29,1,3,322,0.32,1,3,200000345,0.28,1,3,26,0.17,2,2,200000345,0.16,2,2,39,0.15,2,2,7,0.14,2,2,26,0.08,3,1,39,0.06,3,1,36,0.06,3,1,200165144,256294,3,3372787,18,19,compl,0.907800,6,12568,7795843,0
5.38,1,3,7,5.58,1,3,1511,5.81,1,3,44,5.32,2,2,66,2.3,2,2,6,0.9,2,2,44,0.51,2,2,34,0.89,3,1,200165144,0.87,3,1,44,0.92,3,1,1511,803246,1,1547759,18,19,cntyhot,5.581800,6,2253,15333776,0
12.11,1,3,13,37.82,1,3,34,17.05,1,3,39,5.32,2,2,66,0.43,2,2,6,2.71,2,2,509,0.9,2,2,44,0.87,3,1,44,0.92,3,1,1511,0.95,3,1,66,885523,3,2194902,18,19,compl,0.946100,6,5231,360664,0
136.43,1,3,1501,116.69,1,3,26,104.01,1,3,26,5.46,2,2,66,18.21,2,2,6,0.9,2,2,44,1.67,2,2,1501,4.9,3,1,36,5.25,3,1,39,0.87,3,1,44,90080,1,1282547,4,7,OLS2I,0.499600,6,726,1156257,0
0.02,1,3,1524,0.02,1,3,15,0.02,1,3,15,0.02,2,2,15,0.02,2,2,36,0.02,2,2,15,0.02,2,2,15,0.01,3,1,15,0.01,3,1,39,0.01,3,1,66,1125169,2,2865572,8,11,RTC2I,0.599200,6,502,1581727,0
13.56,1,3,66,10.49,1,3,66,28.37,1,3,26,5.32,2,2,66,5.46,2,2,6,0.9,2,2,44,0.58,2,2,1524,0.91,3,1,6,0.85,3,1,18,0.85,3,1,44,783829,2,616490,11,13,OLB2I,0.454200,6,425,7597433,0
8.6,1,3,200000345,13.47,1,3,200000345,9.71,1,3,200000345,5.32,2,2,66,2.94,2,2,6,5.13,2,2,200000345,0.9,2,2,44,0.91,3,1,6,0.85,3,1,18,0.85,3,1,44,836698,3,2659272,20,22,compl,0.911700,6,18516,941469,0
0.15,1,3,39,0.16,1,3,7,0.15,1,3,44,0.08,2,2,6,0.08,2,2,1420,0.08,2,2,7,0.08,2,2,7,0.17,3,1,6,0.14,3,1,44,0.13,3,1,7,239501,3,1772788,16,17,RTC2I,0.918400,6,59044,941469,0
0.19,1,3,320,0.18,1,3,322,0.21,1,3,36,0.09,2,2,66,0.08,2,2,15,0.08,2,2,36,0.07,2,2,322,0.09,3,1,15,0.08,3,1,36,0.07,3,1,1420,447050,2,3465770,2,3,OLI2I,0.201911,6,642,785252,0
0.18,1,3,322,0.18,1,3,15,0.21,1,3,36,0.09,2,2,66,0.09,2,2,26,0.08,2,2,15,0.08,2,2,36,0.09,3,1,15,0.08,3,1,36,0.07,3,1,1420,402289,2,3465770,6,7,RTC2I,0.510600,6,5491,9554790,0
0.23,1,3,18,0.23,1,3,15,0.24,1,3,26,0.12,2,2,15,0.11,2,2,18,0.11,2,2,26,0.1,2,2,26,0.05,3,1,6,0.04,3,1,39,0.04,3,1,66,171107,1,3214016,11,12,RTC2I,0.709100,6,1280,3053713,0
0.23,1,3,509,0.23,1,3,44,0.21,1,3,44,0.15,2,2,44,0.12,2,2,509,0.11,2,2,39,0.11,2,2,44,0.07,3,1,36,0.07,3,1,6,0.06,3,1,34,391814,2,2833766,8,10,RTC2I,0.807900,6,23274,24579729,0
92.09,1,3,66,116.88,1,3,66,120.4,1,3,66,5.46,2,2,66,0.58,2,2,6,0.9,2,2,44,0.0,2,2,66,0.91,3,1,6,4.9,3,1,36,0.85,3,1,44,114764,2,1936680,18,19,compl,0.900500,6,1383,40740853,0
0.03,1,3,15,0.02,1,3,15,0.02,1,3,15,0.02,2,2,15,0.02,2,2,15,0.02,2,2,15,0.02,2,2,15,0.01,3,1,15,0.01,3,1,15,0.01,3,1,39,97429,1,277200,0,0,RTI2I,0.500000,6,433,9859115,0
0.21,1,3,6,0.21,1,3,44,0.23,1,3,44,0.15,2,2,44,0.11,2,2,44,0.1,2,2,6,0.1,2,2,39,0.07,3,1,36,0.07,3,1,6,0.06,3,1,34,263392,1,2833766,10,11,RTC2I,0.624400,6,1504,1133435,0
30.05,1,3,18,13.44,1,3,18,9.74,1,3,34,0.06,2,2,6,0.9,2,2,44,3.44,2,2,34,0.53,2,2,34,0.91,3,1,6,0.85,3,1,44,0.92,3,1,1511,836698,3,535378,20,22,compl,0.911700,6,18516,941469,0
0.23,1,3,36,0.24,1,3,36,0.24,1,3,36,0.12,2,2,36,0.11,2,2,200000297,0.1,2,2,36,0.1,2,2,36,0.07,3,1,6,0.06,3,1,39,0.05,3,1,200165144,857654,1,2928995,4,6,OLS2I,0.249500,4,300,49353449,0
0.27,1,3,509,0.27,1,3,26,0.28,1,3,18,0.19,2,2,509,0.18,2,2,18,0.12,2,2,509,0.09,2,2,18,0.23,3,1,509,0.07,3,1,39,0.06,3,1,200165144,256294,3,4192694,18,19,compl,0.907800,6,12568,7795843,0
0.42,1,3,1524,0.4,1,3,1524,0.16,1,3,18,0.12,2,2,1524,0.08,2,2,26,0.07,2,2,200000345,0.07,2,2,13,0.1,3,1,6,0.06,3,1,39,0.06,3,1,200165144,1012143,1,1751582,5,7,OLS2I,0.122500,6,9717,677386,0
0.23,1,3,509,0.23,1,3,44,0.21,1,3,44,0.15,2,2,44,0.12,2,2,509,0.11,2,2,39,0.11,2,2,44,0.07,3,1,36,0.07,3,1,6,0.06,3,1,34,97322,2,2833766,1,4,RTC2I,0.192700,6,219,950570,0
0.26,1,3,36,0.25,1,3,36,0.23,1,3,36,0.16,2,2,36,0.14,2,2,36,0.14,2,2,36,0.14,2,2,36,0.1,3,1,15,0.08,3,1,36,0.08,3,1,36,920523,2,635812,7,9,RTC2I,0.382300,6,450,87206,0
28.49,1,3,36,34.27,1,3,200000345,24.34,1,3,200000345,2.58,2,2,6,0.9,2,2,44,6.05,2,2,36,2.21,2,2,66,0.87,3,1,44,0.92,3,1,1511,0.95,3,1,66,53975,1,1547437,11,13,OLC2I,0.635000,6,610,7239047,0
100.55,1,3,15,91.86,1,3,7,101.18,1,3,44,5.46,2,2,66,6.08,2,2,6,0.9,2,2,44,2.43,2,2,36,4.9,3,1,36,5.25,3,1,39,0.87,3,1,44,331857,1,635812,14,15,OLS2I,0.826300,6,239,5208119,0
0.47,1,3,13,0.3,1,3,15,0.28,1,3,13,0.17,2,2,13,0.16,2,2,15,0.16,2,2,200574005,0.14,2,2,200000345,0.11,3,1,15,0.1,3,1,36,0.1,3,1,200165144,36995,3,2075567,10,14,cntyhot,5.493500,6,380,517657,0
0.29,1,3,200000345,0.3,1,3,200000345,0.31,1,3,200000343,0.16,2,2,18,0.14,2,2,200000345,0.14,2,2,1420,0.13,2,2,44,0.18,3,1,200000297,0.11,3,1,6,0.11,3,1,34,181787,2,1711897,11,12,RTC2I,0.628800,6,1101,26482112,0
5.81,1,3,44,5.58,1,3,1511,5.38,1,3,7,5.32,2,2,66,0.2,2,2,6,2.54,2,2,509,0.9,2,2,44,0.89,3,1,200165144,0.87,3,1,44,0.21,3,1,18,1426,2,4192694,15,16,cntyhot,5.316400,6,695,629834,0
27.54,1,3,200000345,53.47,1,3,26,29.96,1,3,18,23.74,2,2,6,0.0,2,2,44,1.82,2,2,26,0.0,2,2,26,0.91,3,1,6,0.0,3,1,26,5.61,3,1,44,300516,2,1620842,12,13,RTI2I,0.203257,6,494,24539887,0
9.82,1,3,15,15.27,1,3,66,34.98,1,3,39,3.32,2,2,6,0.9,2,2,44,1.91,2,2,66,1.71,2,2,36,0.91,3,1,6,0.85,3,1,44,0.92,3,1,1511,1132543,3,1649488,19,20,compl,0.915600,6,2449,15333776,0
0.23,1,3,36,0.24,1,3,36,0.24,1,3,36,0.12,2,2,36,0.11,2,2,200000297,0.1,2,2,36,0.1,2,2,36,0.07,3,1,6,0.06,3,1,39,0.05,3,1,200165144,124028,3,2928995,18,20,compl,0.936700,6,2004,9777297,1
0.1,1,3,1420,0.1,1,3,201355758,0.11,1,3,201355758,0.03,2,2,13,0.03,2,2,201355758,0.02,2,2,34,0.02,2,2,200000345,0.05,3,1,34,0.05,3,1,6,0.04,3,1,66,1049886,2,2889193,6,8,OLB2I,0.169100,6,349,401532,0
0.04,1,3,44,0.13,1,3,44,0.09,1,3,21,0.04,2,2,15,0.04,2,2,1501,0.03,2,2,44,0.03,2,2,509,0.04,3,1,15,0.03,3,1,26,0.03,3,1,36,126612,1,2332929,18,20,RTC2I,0.939800,6,1620,40740853,0
0.24,1,3,26,0.24,1,3,36,0.23,1,3,15,0.14,2,2,36,0.13,2,2,200000345,0.12,2,2,15,0.12,2,2,26,0.09,3,1,15,0.07,3,1,36,0.07,3,1,36,376732,2,2026536,8,9,RTC2I,0.334100,6,391,8300044,0
39.81,1,3,200000345,56.65,1,3,26,14.24,1,3,26,0.01,2,2,6,0.9,2,2,44,0.01,2,2,15,0.0,2,2,15,0.91,3,1,6,0.85,3,1,44,0.92,3,1,1511,1132543,3,3164220,19,20,compl,0.915600,6,2449,15333776,0
49.27,1,3,200000345,70.7,1,3,26,27.5,1,3,26,5.46,2,2,66,5.64,2,2,6,8.04,2,2,44,2.6,2,2,509,0.91,3,1,6,4.9,3,1,36,5.25,3,1,39,744082,1,2784406,12,14,OLC2I,0.609100,6,1294,10959473,0
0.02,1,3,39,0.03,1,3,1524,0.03,1,3,1524,0.02,2,2,15,0.02,2,2,1524,0.02,2,2,39,0.02,2,2,39,0.01,3,1,1511,0.01,3,1,66,0.01,3,1,34,168389,2,386301,10,12,OLC2I,0.733800,6,1728,699258,0
0.17,1,3,1524,0.16,1,3,36,0.16,1,3,1511,0.09,2,2,15,0.09,2,2,200000297,0.08,2,2,36,0.08,2,2,36,0.06,3,1,15,0.06,3,1,200165144,0.06,3,1,36,746401,2,2805847,10,12,OLC2I,0.322600,6,261,2737324,0
92.09,1,3,66,116.88,1,3,66,120.4,1,3,66,5.46,2,2,66,0.58,2,2,6,0.9,2,2,44,0.0,2,2,66,0.91,3,1,6,4.9,3,1,36,0.85,3,1,44,28020,3,1936680,18,19,compl,0.845400,6,4936,14340308,0
23.82,1,3,36,16.95,1,3,15,21.67,1,3,15,0.0,2,2,6,0.9,2,2,44,4.49,2,2,36,0.0,2,2,21,0.91,3,1,6,0.87,3,1,44,0.92,3,1,1511,1107625,1,1678524,9,11,OLC2I,0.635100,6,1195,2265402,0
49.27,1,3,200000345,70.7,1,3,26,27.5,1,3,26,5.46,2,2,66,5.64,2,2,6,8.04,2,2,44,2.6,2,2,509,0.91,3,1,6,4.9,3,1,36,5.25,3,1,39,508083,3,2784406,17,17,cntyhot,5.251200,6,657,9777297,0
0.2,1,3,66,0.21,1,3,320,0.22,1,3,200000532,0.09,2,2,200000345,0.08,2,2,66,0.08,2,2,66,0.08,2,2,66,0.05,3,1,34,0.04,3,1,6,0.04,3,1,39,39080,2,1547437,9,11,RTC2I,0.604300,6,2102,28181391,0
49.27,1,3,200000345,70.7,1,3,26,27.5,1,3,26,5.46,2,2,66,5.64,2,2,6,8.04,2,2,44,2.6,2,2,509,0.91,3,1,6,4.9,3,1,36,5.25,3,1,39,45729,2,2784406,18,20,OLB2I,0.835300,6,1423,5331132,0
40.3,1,3,66,36.42,1,3,66,49.29,1,3,39,5.32,2,2,66,3.54,2,2,44,0.06,2,2,509,12.56,2,2,44,0.92,3,1,1511,0.06,3,1,39,0.87,3,1,7,160000,2,3456105,16,17,RTC2I,0.655600,6,491,11835246,0
5.34,1,3,7,5.87,1,3,15,5.68,1,3,44,5.46,2,2,66,0.63,2,2,6,0.9,2,2,44,0.0,2,2,66,4.9,3,1,26,4.9,3,1,36,0.89,3,1,200165144,45729,2,523196,18,20,RTB2I,0.835300,6,1423,5331132,0
0.28,1,3,200000532,0.28,1,3,509,0.24,1,3,15,0.07,2,2,26,0.06,2,2,509,0.06,2,2,1524,0.06,2,2,15,0.07,3,1,39,0.03,3,1,6,0.03,3,1,39,295936,2,3456105,5,7,RTI2I,0.104000,6,356,13687484,0
0.17,1,3,13,0.2,1,3,15,0.19,1,3,15,0.08,2,2,13,0.07,2,2,15,0.07,2,2,15,0.07,2,2,15,0.06,3,1,34,0.06,3,1,6,0.05,3,1,66,1068291,1,417821,10,12,RTC2I,0.439900,6,3084,954901,0
0.13,1,3,200000345,0.13,1,3,36,0.14,1,3,200000345,0.05,2,2,36,0.05,2,2,200000345,0.05,2,2,36,0.05,2,2,200000345,0.05,3,1,34,0.04,3,1,6,0.04,3,1,39,124028,3,1547437,18,20,compl,0.936700,6,2004,9777297,0
24.15,1,3,509,14.81,1,3,200000343,15.87,1,3,200000343,1.31,2,2,6,0.9,2,2,44,5.39,2,2,200000345,5.36,2,2,509,0.91,3,1,6,0.85,3,1,18,0.85,3,1,44,114764,2,2152140,18,19,compl,0.900500,6,1383,40740853,0
